time,point
1576932727.3952725, [378,  335,  2102] 
1576932732.33349, [393,  342,  0] 
1576932732.4627578, [437,  445,  0] 
1576932732.4796665, [434,  475,  0] 
1576932732.4886131, [459,  453,  0] 
1576932732.5125835, [465,  424,  0] 
1576932732.540771, [406,  453,  0] 
1576932732.551559, [361,  471,  0] 
1576932732.6040606, [325,  472,  0] 
1576932732.6158597, [315,  395,  0] 
1576932732.6606243, [331,  344,  0] 
1576932732.6748066, [321,  353,  0] 
1576932732.7408166, [385,  330,  0] 
1576932732.7844617, [433,  360,  0] 
1576932733.0947797, [118,  210,  0] 
1576932733.101897, [43,  179,  0] 
1576932733.1550233, [34,  245,  0] 
1576932733.2057598, [0,  297,  0] 
1576932733.2151392, [65,  231,  0] 
1576932733.2646165, [90,  216,  0] 
1576932733.2774224, [12,  204,  158] 
